there are 81540
xy: 317.9741 169.31247
xy: 265.68835 251.72043
xy: 304.6331 214.8116
xy: 5.5018663 320.7108
xy: 178.62595 59.633644
xy: 400.0366 126.60569
xy: 274.50058 300.7678
xy: 215.15862 112.19129
xy: 180.05145 100.66655
xy: 305.6817 214.03024
xy: 252.60657 311.9677
xy: 152.23071 116.1747
xy: 202.27591 484.6388
xy: 209.25397 332.70773
xy: 122.07958 248.16438
xy: 297.5055 200.43724
xy: 14.974176 46.550602
xy: 88.842064 301.42197
xy: 73.44705 423.726
xy: 294.39044 114.70613
xy: 425.83914 445.45584
xy: 43.98191 146.2853
xy: 343.73358 155.54694
xy: 114.22384 367.35382
xy: 52.018078 398.6189
xy: 142.75208 222.52571
xy: 444.57135 169.06447
xy: 439.20847 354.0308
xy: 57.46728 331.3556
xy: 440.51013 134.72858
xy: 313.2368 386.2153
xy: 144.27066 354.82874
xy: 25.734663 161.32393
xy: 414.12045 464.94772
xy: 248.75075 185.43413
xy: 472.52493 24.86834
xy: 292.46518 57.611317
xy: 57.966053 334.21408
xy: 1.5263557 165.69287
xy: 415.52966 152.12912
xy: 44.834732 402.1731
xy: 343.60205 229.70778
xy: 469.52176 404.097
xy: 429.14645 245.89264
xy: 306.15228 334.00836
xy: 153.60194 327.22348
xy: 116.452576 169.70146
xy: 438.5715 449.34357
xy: 63.031284 174.9166
xy: 161.96182 226.5467
xy: 468.34164 44.97665
xy: 111.985176 340.67526
xy: 259.81583 219.76083
xy: 448.3711 95.972
xy: 363.531 410.75095
xy: 111.26959 398.47208
xy: 180.35713 323.86905
xy: 401.72354 191.43265
xy: 28.253853 270.47485
xy: 460.3743 259.19098
xy: 360.77188 435.53918
xy: 189.43405 75.57434
xy: 24.962425 425.2964
xy: 307.1624 387.24152
xy: 128.47307 202.56847
xy: 243.44366 112.59371
xy: 173.82893 62.707603
xy: 192.9497 411.46313
xy: 142.54973 28.311312
xy: 341.23535 455.7762
xy: 179.18643 388.4158
xy: 485.45255 155.72542
xy: 418.48227 464.9756
xy: 440.75116 276.40543
xy: 402.14697 13.613134
xy: 375.48917 305.92706
xy: 256.21478 109.70065
xy: 461.79144 405.0798
xy: 8.233905 407.96216
xy: 285.5336 210.84544
xy: 254.76611 212.41626
xy: 193.29375 369.4611
xy: 84.58665 342.3857
xy: 189.0994 10.089427
xy: 188.84659 13.56408
xy: 445.83057 16.09105
xy: 265.14426 375.14203
xy: 193.93512 118.83339
xy: 443.35764 404.47076
xy: 461.7312 498.1531
xy: 424.18713 79.687836
xy: 299.1417 76.06217
xy: 450.1865 343.493
xy: 441.42465 395.91693
xy: 98.71304 373.47452
xy: 496.5764 380.73132
xy: 148.36794 67.01258
xy: 343.91653 112.093506
xy: 478.34766 483.09396
xy: 350.2865 198.54855
xy: 393.47147 5.9408245
xy: 371.75485 450.44116
xy: 57.83537 273.0834
xy: 354.21976 221.00818
xy: 474.9809 455.59995
xy: 256.40552 442.70135
xy: 381.63135 373.21954
xy: 238.08804 497.85992
xy: 461.46927 449.67935
xy: 118.65026 36.305786
xy: 222.71106 262.27585
xy: 464.01395 244.37123
xy: 482.5326 457.42337
xy: 290.4352 193.28596
xy: 28.43806 204.98729
xy: 432.46918 445.54095
xy: 273.73026 457.2881
xy: 49.541237 279.4277
xy: 35.176964 193.36015
xy: 395.01813 40.849747
xy: 356.1902 140.01218
xy: 236.51189 341.95352
xy: 100.31244 313.4852
xy: 253.50731 75.18181
xy: 96.07265 459.37897
xy: 194.46748 483.87723
xy: 25.431902 244.65665
xy: 310.59747 444.22995
xy: 90.746346 479.90323
xy: 396.74954 43.66487
xy: 447.65247 398.86832
xy: 124.911995 245.9951
xy: 358.31522 467.25964
xy: 4.7817826 179.94777
xy: 257.4204 25.654078
xy: 415.58044 273.91873
xy: 165.0451 429.47476
xy: 429.09918 242.77374
xy: 460.58438 439.75793
xy: 455.58475 351.7359
xy: 11.274606 344.73892
xy: 250.18993 485.24393
xy: 440.14026 377.26483
xy: 91.06869 15.314251
xy: 310.55392 105.149
xy: 92.60925 232.3722
xy: 188.76949 349.59137
xy: 424.65176 492.54282
xy: 139.04166 264.77704
xy: 235.76733 77.61681
xy: 277.13968 244.13225
xy: 304.79037 18.76232
xy: 102.59855 5.165786
xy: 387.8588 21.772503
xy: 94.90842 315.37506
xy: 70.36036 252.27847
xy: 367.55328 321.68384
xy: 145.59329 203.77428
xy: 251.47029 120.94319
xy: 9.88707 422.1754
xy: 227.77548 290.13135
xy: 211.70285 498.45285
xy: 451.70847 383.29453
xy: 208.22916 348.94745
xy: 235.47491 394.56842
xy: 444.643 272.39426
xy: 168.36035 199.6985
xy: 370.0254 127.3936
xy: 406.05853 284.5447
xy: 270.4714 495.79547
xy: 17.0798 480.63412
xy: 328.8435 50.76921
xy: 318.40942 482.7432
xy: 395.57852 205.56966
xy: 402.87512 469.8952
xy: 273.7234 285.365
xy: 71.11406 482.50473
xy: 120.762375 2.9450655
xy: 247.32608 188.4597
xy: 250.6859 375.4855
xy: 22.448063 358.78513
xy: 372.07904 347.41232
xy: 424.8292 148.5731
xy: 225.78299 370.22363
xy: 37.341415 465.80154
xy: 331.96924 378.11563
xy: 433.0949 204.51727
xy: 428.39276 215.47887
xy: 88.079216 9.957761
xy: 275.3507 353.64478
xy: 298.21658 442.17874
xy: 328.71848 47.343613
xy: 7.153809 267.59506
xy: 389.68365 51.6741
xy: 267.85422 60.80109
xy: 441.82758 156.28127
xy: 470.47018 463.69693
xy: 485.4576 111.00769
xy: 477.4245 267.20062
xy: 192.07227 165.44685
xy: 397.01523 339.88354
xy: 84.11434 330.3284
xy: 483.6595 285.2436
xy: 316.36154 381.05075
xy: 387.13815 217.86327
xy: 404.11337 360.31094
xy: 347.4959 181.52785
xy: 232.50792 327.84296
xy: 85.74888 407.96594
xy: 252.66212 38.74883
xy: 313.9782 321.98148
xy: 449.752 178.59435
xy: 449.02548 121.46479
xy: 270.575 321.95676
xy: 80.707016 403.48596
xy: 452.5715 122.87959
xy: 313.63364 120.10041
xy: 370.79218 359.94986
xy: 168.33684 149.64957
xy: 46.009422 197.51486
xy: 415.99524 176.55257
xy: 57.278812 247.7628
xy: 6.724983 420.50293
xy: 411.012 218.68071
xy: 85.80267 25.562763
xy: 110.34423 360.76163
xy: 28.555601 162.15694
xy: 81.64346 214.06061
xy: 242.76265 356.99237
xy: 376.85962 447.91348
xy: 318.61148 314.3583
xy: 222.55084 152.25175
xy: 58.4611 39.307564
xy: 109.42081 313.71814
xy: 201.33737 1.3976097
xy: 454.679 306.25522
xy: 206.27776 164.81602
xy: 457.1935 466.86777
xy: 61.938107 54.968834
xy: 49.991695 268.0289
xy: 11.437952 176.43506
xy: 322.99472 51.69129
xy: 186.97572 156.3493
xy: 91.83222 451.88623
xy: 30.575245 269.855
xy: 366.10522 207.05089
xy: 479.2787 139.66345
xy: 176.56108 385.95145
xy: 135.58772 464.66742
xy: 448.376 216.598
xy: 48.94814 268.01303
xy: 414.23828 192.93054
xy: 50.106915 203.35979
xy: 292.37982 424.15912
xy: 407.34454 79.90113
xy: 371.37003 404.13498
xy: 488.55756 68.036766
xy: 44.679253 388.5092
xy: 294.15973 204.64719
xy: 187.11993 133.99467
xy: 77.57237 201.3076
xy: 314.72055 142.90509
xy: 49.02831 362.38416
xy: 385.8879 166.22305
xy: 97.43553 279.9889
xy: 90.43169 206.48843
xy: 398.60342 96.74871
xy: 403.78903 167.34789
xy: 267.2639 418.1024
xy: 215.29254 167.03165
xy: 67.62153 136.52051
xy: 44.318943 48.496574
xy: 311.79562 169.10493
xy: 348.4628 217.48837
xy: 238.20152 146.23479
xy: 479.3706 442.12686
xy: 389.94028 356.36966
xy: 19.49355 482.42307
xy: 75.47233 5.1883755
xy: 15.771657 346.81796
xy: 135.65504 285.64502
xy: 32.216133 314.63336
xy: 309.59564 149.27814
xy: 154.64044 220.28929
xy: 60.246677 483.54922
xy: 68.591805 477.1409
xy: 214.34805 420.75534
xy: 481.11227 168.48883
xy: 391.85956 462.11624
xy: 392.62366 251.21594
xy: 250.64891 297.24896
xy: 135.36707 386.89484
xy: 82.69432 130.98946
xy: 56.87222 27.213215
xy: 149.7691 313.30618
xy: 32.39277 159.09898
xy: 197.41243 366.06866
xy: 469.6838 341.7357
xy: 295.42734 445.21658
xy: 117.54835 7.2918534
xy: 207.21739 396.24557
xy: 89.93113 122.005196
xy: 426.57916 203.03217
xy: 267.74374 19.445122
xy: 353.26257 88.32195
xy: 377.88306 86.30848
xy: 423.4257 162.46442
xy: 473.93332 448.78772
xy: 210.32164 394.2856
xy: 445.76038 327.99896
xy: 258.01785 173.73431
xy: 169.62305 392.59732
xy: 377.06747 174.82642
xy: 119.60268 79.77417
xy: 87.80309 4.4703484
xy: 2.2204518 209.38066
xy: 342.84042 328.30713
xy: 345.2613 14.811098
xy: 445.5609 209.39478
xy: 479.31097 326.19095
xy: 32.44683 135.36072
xy: 45.650303 191.83075
xy: 32.39438 70.80704
xy: 260.32214 221.1318
xy: 310.3146 475.8671
xy: 163.82933 392.27576
xy: 251.79413 20.76888
xy: 405.54214 140.02315
xy: 333.24194 87.27044
xy: 207.05748 129.52364
xy: 332.26276 38.414
xy: 139.08687 20.754993
xy: 77.01084 311.02933
xy: 140.64977 32.421677
xy: 173.58604 113.95082
xy: 130.1651 154.03079
xy: 126.2972 317.4496
xy: 467.2838 118.41727
xy: 417.55927 484.6953
xy: 447.8688 305.003
xy: 409.5947 108.23128
xy: 267.34528 175.17096
xy: 187.82562 477.86655
xy: 198.72012 356.7291
xy: 481.27872 170.76877
xy: 368.96814 63.77819
xy: 465.45486 439.896
xy: 413.33636 13.427615
xy: 201.47383 498.57434
xy: 162.61586 241.58812
xy: 166.99007 392.64694
xy: 8.825869 219.18825
xy: 241.04587 298.15326
xy: 374.36743 178.09708
xy: 169.91046 233.20985
xy: 116.909775 206.09265
xy: 243.82707 74.24015
xy: 364.51205 103.50701
xy: 286.80865 485.83362
xy: 234.26538 484.62674
xy: 211.09164 422.51337
xy: 223.62424 186.27771
xy: 24.05092 322.0723
xy: 21.21824 128.81705
xy: 234.33464 261.7363
xy: 96.98141 283.3644
xy: 373.2882 288.37195
xy: 147.66237 388.69916
xy: 91.5671 405.73132
xy: 280.00275 344.82187
xy: 374.90823 419.09106
xy: 360.96777 483.52676
xy: 439.62576 309.67462
xy: 192.32973 383.0677
xy: 261.3655 167.34296
xy: 429.63812 390.55652
xy: 380.4057 24.906576
xy: 356.2349 136.33725
xy: 135.30003 356.06802
xy: 298.60992 46.293346
xy: 52.45885 361.7848
xy: 476.237 165.7252
xy: 362.45285 137.38808
xy: 177.33955 119.75789
xy: 101.0631 491.06372
xy: 141.1166 125.697075
xy: 162.60829 249.56503
xy: 370.20197 400.63776
xy: 409.6496 210.86702
xy: 46.968758 339.06738
xy: 263.14194 177.77971
xy: 450.22968 369.11047
xy: 333.3881 368.52554
xy: 470.49442 89.179695
xy: 439.22464 157.46739
xy: 371.84988 178.67657
xy: 361.7637 454.38626
xy: 5.4240522 214.38655
xy: 302.33163 307.0904
xy: 316.03018 88.51698
xy: 151.14024 178.15427
xy: 311.78455 152.9158
xy: 314.4274 40.997417
xy: 462.12372 327.68994
xy: 210.58849 397.41162
xy: 317.65973 39.82365
xy: 199.04578 292.4145
xy: 484.70746 459.9083
xy: 194.6699 92.66481
xy: 456.1632 301.97168
xy: 192.45624 471.63174
xy: 380.83667 44.688553
xy: 255.39992 173.60368
xy: 116.53245 431.8301
xy: 428.20605 495.0943
xy: 243.39253 258.33942
xy: 232.27605 257.21222
xy: 37.57 246.39651
xy: 176.54979 147.37541
xy: 309.57846 146.5578
xy: 114.04058 179.95331
xy: 374.09872 453.6328
xy: 166.62592 479.90506
xy: 30.1252 329.32654
xy: 188.75816 393.45715
xy: 122.66484 255.56218
xy: 303.71228 407.84555
xy: 24.393082 268.35794
xy: 109.82382 45.974373
xy: 1.4135242 14.530301
xy: 256.491 139.6511
xy: 109.31364 137.50446
xy: 244.67668 470.3122
xy: 240.87856 197.12317
xy: 129.97424 62.618107
xy: 115.99261 407.3574
xy: 140.28004 483.05447
xy: 57.368397 388.84863
xy: 258.59192 212.12616
xy: 436.79926 466.68076
xy: 234.8389 349.5723
xy: 348.69836 141.92491
xy: 50.913483 472.2907
xy: 177.89626 455.37817
xy: 68.760635 484.66577
xy: 373.20917 278.38452
xy: 292.5746 191.39197
xy: 427.41833 476.36655
xy: 199.52502 439.63214
xy: 347.3285 21.189064
xy: 367.20157 446.71463
xy: 487.88666 487.03098
xy: 304.91522 473.13992
xy: 24.374634 467.16434
xy: 486.47433 260.3271
xy: 462.95023 444.86087
xy: 66.97047 15.494019
xy: 397.8665 447.30316
xy: 229.9416 149.849
xy: 333.17325 196.41855
xy: 365.0579 113.70954
xy: 206.29605 242.34671
xy: 482.7988 496.39975
xy: 103.343544 153.96712
xy: 70.619705 488.2691
xy: 403.13644 434.54337
xy: 225.56293 325.69064
xy: 254.65343 499.88483
xy: 328.43777 141.51993
xy: 195.79872 380.09738
xy: 73.42562 227.61786
xy: 89.11028 495.4198
xy: 129.66772 32.37507
xy: 150.31892 381.05814
xy: 485.03818 284.73242
xy: 110.66237 447.38867
xy: 230.42992 172.31363
xy: 204.74586 120.263725
xy: 160.58063 40.608913
xy: 347.77878 4.0996075
xy: 46.404274 103.633644
xy: 233.51895 298.44095
xy: 327.18875 215.40298
xy: 485.6021 210.07988
xy: 58.662056 92.49148
xy: 57.56539 178.6777
xy: 366.16162 67.783264
xy: 342.29626 148.11491
xy: 498.87677 6.4705906
xy: 0.4121065 400.22046
xy: 70.843666 9.941906
xy: 93.840004 36.655693
xy: 143.09251 249.25262
xy: 249.3009 470.91507
xy: 236.67404 305.53375
xy: 224.27153 330.82782
xy: 432.38742 293.42206
xy: 392.10974 285.59555
xy: 275.61813 419.16214
xy: 454.2681 196.07594
xy: 356.05548 286.5175
xy: 65.82621 346.33896
xy: 116.04372 340.425
xy: 379.94815 184.90297
xy: 78.34023 405.14944
xy: 170.38387 79.744514
xy: 296.0771 475.55408
xy: 235.9131 49.21496
xy: 163.28862 97.33599
xy: 72.86552 256.2559
xy: 383.57236 485.3248
xy: 81.79906 363.45715
xy: 453.95352 84.166794
xy: 151.39217 17.035454
xy: 159.04906 249.18327
xy: 299.98825 17.02854
xy: 191.95926 488.48447
xy: 405.45874 405.0128
xy: 379.30167 452.4321
xy: 83.63333 158.38783
xy: 321.35336 220.48346
xy: 190.04402 78.466324
xy: 398.85672 125.836044
xy: 88.777336 337.81366
xy: 106.70432 277.95474
xy: 414.51306 57.86252
xy: 464.05133 315.15298
xy: 122.10518 400.95892
xy: 209.56403 412.36493
xy: 284.14777 419.66315
xy: 110.22902 421.865
xy: 136.74179 131.1394
xy: 209.69987 171.03783
xy: 352.08142 304.4264
xy: 286.39694 135.77933
xy: 412.51648 224.72156
xy: 227.91055 150.41539
xy: 292.48053 450.76407
xy: 103.661 275.18845
xy: 104.24092 411.02744
xy: 305.77576 385.70593
xy: 402.00836 201.58186
xy: 453.85297 260.92224
xy: 351.80298 395.84818
xy: 24.349361 158.18495
xy: 385.92026 54.517357
xy: 172.98654 376.89645
xy: 359.2569 315.9595
xy: 498.59116 122.995705
xy: 487.58383 344.60315
xy: 430.52682 411.65384
xy: 266.59497 40.958435
xy: 367.24255 47.504425
xy: 475.78146 53.92209
xy: 109.93019 232.91656
xy: 257.51385 448.29065
xy: 208.88638 103.09559
xy: 412.84598 40.383427
xy: 108.50966 320.31036
xy: 169.24316 227.51418
xy: 454.09137 71.75142
xy: 488.49503 165.73859
xy: 225.40305 270.19263
xy: 396.38293 340.64587
xy: 330.82693 12.840867
xy: 19.172787 381.56625
xy: 125.269 290.90982
xy: 109.70005 476.86243
xy: 175.74442 385.25003
xy: 480.77222 301.19788
xy: 262.30884 226.82956
xy: 242.96301 191.879
xy: 67.455055 335.3193
xy: 163.80411 145.41463
xy: 124.30945 185.13739
xy: 336.14795 415.00424
xy: 189.59662 342.008
xy: 214.39452 200.23763
xy: 209.62556 390.65747
xy: 161.72823 140.17087
xy: 111.26453 157.29044
xy: 451.934 66.245674
xy: 281.36682 460.85135
xy: 102.26354 391.16733
xy: 280.29395 491.994
xy: 434.76868 10.5924015
xy: 152.52849 375.66788
xy: 492.13278 465.846
xy: 460.9146 175.12161
xy: 279.01404 155.25916
xy: 43.40133 15.062899
xy: 84.01051 19.260794
xy: 111.46015 58.158398
xy: 222.38895 48.06742
xy: 418.31995 250.77548
xy: 451.56354 241.48515
xy: 290.0984 244.94421
xy: 364.90918 366.588
xy: 152.65536 208.34332
xy: 493.85007 222.29031
xy: 96.96069 302.40054
xy: 411.3458 99.322975
xy: 402.93152 460.35864
xy: 264.03128 71.91214
xy: 409.58124 447.73285
xy: 86.54508 33.39869
xy: 153.04169 72.61076
xy: 105.260284 484.8113
xy: 245.21983 313.68564
xy: 194.02295 253.4978
xy: 87.76471 101.03115
xy: 39.99105 191.63329
xy: 488.42508 265.01068
xy: 40.68923 122.86985
xy: 201.12769 329.2507
xy: 25.455206 143.49875
xy: 455.10593 376.5145
xy: 156.12212 374.00003
xy: 381.635 244.09935
xy: 57.682274 312.3072
xy: 325.4142 85.88445
xy: 393.50543 483.87738
xy: 128.98094 469.52243
xy: 179.19365 170.91154
xy: 366.9015 202.9492
xy: 111.15757 446.79333
xy: 47.585606 118.15667
xy: 221.3792 237.82298
xy: 86.69806 391.11142
xy: 198.52254 386.21375
xy: 331.1422 274.2054
xy: 91.56904 32.52965
xy: 496.8727 436.3977
xy: 228.55943 166.5065
xy: 99.335846 91.269646
xy: 96.942604 389.5659
xy: 50.666542 84.9025
xy: 489.65845 275.16983
xy: 172.99118 274.43805
xy: 182.67038 322.1419
xy: 8.954584 460.36063
xy: 74.52804 246.69463
xy: 177.13068 17.207802
xy: 50.062866 9.446979
xy: 26.073843 70.163574
xy: 80.93917 290.30765
xy: 242.7705 280.70212
xy: 412.00528 5.6628284
xy: 102.067116 170.34343
xy: 309.77847 65.58034
xy: 37.755936 135.17111
xy: 137.58543 433.27655
xy: 234.42603 287.8791
xy: 129.5546 222.25177
xy: 394.53418 231.90617
xy: 235.57562 228.45677
xy: 116.57834 492.1369
xy: 413.31717 383.60233
xy: 418.486 337.4677
xy: 27.309328 452.05835
xy: 72.648254 66.340294
xy: 143.89066 206.32753
xy: 154.28543 241.52118
xy: 463.49628 266.2467
xy: 88.42963 54.669083
xy: 426.39014 494.1005
xy: 159.72841 244.59529
xy: 346.64893 403.7829
xy: 297.04706 250.92188
xy: 243.17911 76.874405
xy: 186.57005 342.7209
xy: 231.04768 324.6871
xy: 104.438934 50.63215
xy: 335.74432 293.46457
xy: 96.13216 152.1791
xy: 485.55 263.2988
xy: 294.58356 210.10956
xy: 100.405396 431.06274
xy: 143.79051 59.480698
xy: 421.05325 17.677515
xy: 437.2976 443.08676
xy: 340.34213 382.07562
xy: 350.92426 39.219795
xy: 4.0506124 122.83882
xy: 232.47296 438.48215
xy: 125.11507 76.0414
xy: 345.50677 55.5878
xy: 0.47123432 479.49625
xy: 63.77676 301.24753
xy: 370.66998 432.36737
xy: 293.2411 452.10434
xy: 419.87732 80.780235
xy: 2.126187 102.35101
xy: 67.75967 158.24506
xy: 359.98932 238.51591
xy: 359.09274 190.83154
xy: 294.658 173.65233
xy: 354.78152 185.33632
xy: 43.219536 203.83263
xy: 276.46744 181.21654
xy: 498.4491 498.7603
xy: 352.22232 398.68915
xy: 185.28995 320.11758
xy: 363.2361 223.78859
xy: 369.90485 31.919003
xy: 350.21606 61.828285
xy: 34.61382 452.9138
xy: 16.807884 171.91928
xy: 400.51505 23.550749
xy: 68.16426 483.08023
xy: 352.09592 461.08722
xy: 462.32797 235.95053
xy: 497.59064 443.29218
xy: 285.9328 499.92996
xy: 269.70355 351.3844
xy: 313.4814 473.26773
xy: 244.62643 369.19025
xy: 179.83199 280.57034
xy: 395.63348 251.14804
xy: 311.26215 168.57153
xy: 440.09744 255.18349
xy: 183.40173 254.79298
xy: 26.258677 76.402306
xy: 130.31065 375.72495
xy: 205.78047 298.07462
xy: 132.96678 189.98318
xy: 268.88568 401.91602
xy: 496.42648 228.98009
xy: 376.10287 199.90846
xy: 350.99146 22.21927
xy: 401.32712 184.86902
xy: 415.99078 108.437805
xy: 128.55574 462.00122
xy: 166.45638 37.34043
xy: 394.39084 154.39397
xy: 78.28897 362.27063
xy: 391.86957 452.82297
xy: 170.79494 372.33524
xy: 201.61015 355.53366
xy: 455.10117 46.539604
xy: 473.4338 363.51913
xy: 260.36957 73.51607
xy: 176.88683 28.048874
xy: 288.43286 42.361496
xy: 80.35371 302.06235
xy: 222.03336 104.68346
xy: 315.192 208.03204
xy: 26.88697 449.73325
xy: 469.5727 179.85823
xy: 277.01486 245.84726
xy: 424.06683 163.4255
xy: 343.93213 337.49768
xy: 351.64706 213.08676
xy: 110.1794 261.05966
xy: 324.38843 13.313293
xy: 147.20113 249.73288
xy: 390.04745 295.14114
xy: 476.66306 42.529404
xy: 247.71262 135.24971
xy: 466.95758 330.2762
xy: 183.26959 196.23521
xy: 495.93964 157.42299
xy: 244.48055 234.90775
xy: 293.9971 29.14235
xy: 490.57312 11.580438
xy: 214.57509 333.62393
xy: 142.47012 237.9742
xy: 322.50424 97.272156
xy: 163.82709 10.491997
xy: 443.23758 421.20807
xy: 398.09937 465.48907
xy: 141.76378 459.34872
xy: 277.726 35.364925
xy: 250.97513 257.50665
xy: 64.534096 370.72012
xy: 212.13097 78.343956
xy: 308.55014 361.66827
xy: 330.3373 145.36697
xy: 60.026257 448.1837
xy: 455.29208 90.00861
xy: 397.6793 457.93747
xy: 230.6101 326.58478
xy: 457.50623 273.56754
xy: 486.60217 290.69553
xy: 250.22969 378.20212
xy: 193.24884 395.4685
xy: 132.17554 497.08038
xy: 418.1649 7.705718
xy: 61.46753 78.36798
xy: 13.535797 51.1114
xy: 297.69348 492.14783
xy: 265.3233 467.77365
xy: 34.06492 272.78012
xy: 495.55533 431.1841
xy: 233.52467 256.3939
xy: 296.36032 6.3576994
xy: 47.796787 37.524372
xy: 163.7707 4.9242377
xy: 356.11136 72.49141
xy: 175.45972 328.07883
xy: 369.93942 222.98354
xy: 443.80347 128.48747
xy: 214.75732 362.73492
xy: 462.3592 36.95032
xy: 449.4155 359.74472
xy: 27.457565 381.9383
xy: 499.45828 113.08336
xy: 448.6302 303.96744
xy: 320.64053 129.16246
xy: 92.59656 213.89648
xy: 232.38531 199.93994
xy: 430.14725 329.17722
xy: 454.06155 122.71407
xy: 457.17386 217.21921
xy: 477.32666 426.0808
xy: 338.06567 185.52348
xy: 29.538185 32.740505
xy: 108.53237 47.085644
xy: 142.11502 60.9141
xy: 176.50273 202.56337
xy: 76.00173 101.24818
xy: 364.03146 71.46651
xy: 267.9158 184.6446
xy: 444.1235 259.5781
xy: 216.23856 103.15401
xy: 187.125 313.1967
xy: 96.22371 155.94011
xy: 148.96017 209.65001
xy: 379.1783 355.68845
xy: 404.2064 102.73418
xy: 179.51321 58.33861
xy: 161.04808 148.95496
xy: 293.72818 226.62791
xy: 241.85231 111.176254
xy: 354.7115 31.906277
xy: 485.84055 378.8198
xy: 357.97958 360.61005
xy: 231.53877 74.21684
xy: 30.008614 463.54987
xy: 82.86842 182.01935
xy: 85.524055 354.99237
xy: 109.469025 49.46783
xy: 444.9945 91.906906
xy: 98.73903 449.3399
xy: 266.64886 394.54724
xy: 372.84448 471.92987
xy: 351.7077 180.8824
xy: 331.32352 247.60979
xy: 246.34573 397.74237
xy: 140.72662 85.38687
xy: 429.90527 29.668152
xy: 392.86023 116.2011
xy: 313.34802 36.438614
xy: 407.5782 31.111448
xy: 193.71017 216.4785
xy: 393.7055 215.42934
xy: 114.8245 65.54419
xy: 170.63994 469.50687
xy: 168.76501 118.252396
xy: 25.592476 427.33133
xy: 259.8915 239.49525
xy: 258.4889 95.17455
xy: 219.11844 409.2195
xy: 183.51227 126.975624
xy: 351.76578 198.39137
xy: 487.44186 281.38425
xy: 81.294655 417.49435
xy: 228.71083 100.76141
xy: 93.16593 78.195244
xy: 24.90875 356.03717
xy: 419.34174 410.76035
xy: 161.7988 487.0872
xy: 342.47983 236.61348
xy: 44.3663 167.95099
xy: 49.129276 89.62193
xy: 344.6 154.32161
xy: 59.25101 389.10754
xy: 415.31537 149.65883
xy: 392.76242 290.35022
xy: 482.11926 111.18439
xy: 466.697 117.9407
xy: 283.39993 20.902157
xy: 214.70207 137.51512
xy: 351.88776 365.4464
xy: 476.2577 151.24837
xy: 460.80844 105.611626
xy: 260.0291 141.39279
xy: 246.94937 108.28301
xy: 464.58246 8.827745
xy: 65.14391 454.40723
xy: 62.2631 5.055845
xy: 280.8792 203.6665
xy: 366.89893 76.67291
xy: 316.14127 74.5135
xy: 413.24268 191.69905
xy: 88.48032 204.85869
xy: 252.36711 403.23962
xy: 323.92566 69.47267
xy: 290.79913 104.02209
xy: 44.182926 3.3653378
xy: 76.80866 7.006139
xy: 79.94816 382.15262
xy: 421.30078 44.38603
xy: 411.67462 239.64044
xy: 166.10855 247.10274
xy: 192.3013 116.28485
xy: 113.61924 456.97934
xy: 332.9191 269.37885
xy: 169.62483 336.61523
xy: 190.8074 84.13029
xy: 38.666367 301.3741
xy: 262.47437 284.41107
xy: 237.0997 371.62463
xy: 464.09024 290.86014
xy: 244.37257 270.62228
xy: 353.9008 133.01627
xy: 14.851838 308.12695
xy: 80.7817 19.85073
xy: 389.826 446.43665
xy: 409.05304 470.89294
xy: 227.43935 143.68483
